"","nace_r2_code","geo_code","nace_r2_name","geo_name","year","COMP","EMP","EMPE","GO_CP","GO_PI","GO_PYP","GO_Q","H_EMP","H_EMPE","II_CP","II_PI","II_PYP","II_Q","VA_CP","VA_PI","VA_PYP","VA_Q"
"27772","H","DK","Transportation and storage","Denmark",2016,57079.7,143.49,136.21,351820.5,81.8677853201953,393933.4,429742.29560991,218895,205708,257716.5,82.4924757719486,286048.2,312412.129213409,94104,79.7218091548857,107885.1,118040.472234106
"27773","H","BG","Transportation and storage","Bulgaria",2013,1943,185.21,140.77,12548.2,0,13050.0781130955,Inf,322801,237385,8336,0,8710.7781130955,Inf,4212.2,74.3593105603661,4339.3,5664.65714684171
"27774","H","EE","Transportation and storage","Estonia",2006,509,52.8,48.99,3298.9,69.552856494995,3036.4,4743.01152568391,111341,103138,2268.7,74.4974797796672,2090.4,3045.33791842339,1030.2,59.6302468490617,946,1727.64671360104
"27775","H","UK","Transportation and storage","United Kingdom",1998,28552,1256.991,1047.776,88642,0,0,Inf,2504767,2036923,48775,0,0,Inf,39867,54.0562301367131,40236,73750.9809677308
"27776","H","LT","Transportation and storage","Lithuania",2006,723.1,76.86,72.64,3880,0,3624.96246236541,Inf,154707,148447,1751,0,1634.06246236541,Inf,2129,78.6223655080662,1990.9,2707.88087618857
"27777","H","SI","Transportation and storage","Slovenia",2006,848.7,49.1,42.15,3543.8,0,3349.879669967,Inf,79949,67045,2022.7,0,1907.979669967,Inf,1521.2,91.5021468650794,1441.9,1662.47465454884
"27778","H","ES","Transportation and storage","Spain",2017,24453,875.8,702.1,116060,0,114222.746772795,Inf,1569454,1145124,67658,0,64932.7467727953,Inf,48402,93.5724370928512,49290,51726.7707284049
"27779","H","EU28","Transportation and storage","European Union - 28 countries (2013-2020)",2000,291208.727277346,10739.387,9409.124,1116084.59372355,NA,818691.941359326,NA,19756593.5,16577059.7,635635.718735314,NA,461469.637533961,NA,480449.132300802,53.5576421245994,NA,897069.238378828
"27780","H","SE","Transportation and storage","Sweden",2010,91205,211,197,478922,85.8366226202959,472675,557945.997151523,400390,372010,307574,87.4081555677145,300233,351882.496550021,171348,82.8510971925522,172442,206814.400540495
"27781","H","SK","Transportation and storage","Slovakia",2000,923.5,139.23,129.03,5617.8,0,5064.29911384622,Inf,241747,216163,3660.4,0,3297.59911384622,Inf,1957.4,37.4350776632257,1766.7,5228.7857330208
"27782","H","AT","Transportation and storage","Austria",1998,6562.7,210.74,201.57,16525.5,66.5445690696357,16543.7,24833.7320851937,404584,380251,6618.2,67.2724496904664,6635.2,9837.90545825464,9907.4,65.6114399270739,9908.5,15100.1106072537
"27783","H","CY","Transportation and storage","Cyprus",2005,369.1,19.2,15.78,3718.7,0,4000.56320576611,Inf,35565,28073,2835,0,3032.36320576611,Inf,883.7,89.99624324806,968.2,981.929876299641
"27784","H","HU","Transportation and storage","Hungary",2001,476594,291.75,266.17,1538328,51.1335064199383,1472043,3008453.96239082,509079,449334,776517,58.65185900391,776439,1323942.6902875,761811,43.5515075427403,695604,1749218.43808134
"27785","H","FI","Transportation and storage","Finland",2008,5335,156.7,134.5,22670,89.825248209736,21467,25237.8929664264,286200,236500,13835,93.7905691308868,12768,14750.9500456202,8835,82.7713655558472,8699,10673.9812019156
"27786","H","IE","Transportation and storage","Ireland",2018,3652.6,98.71,78.92,20421.7,0,7576.37044159863,Inf,188912,147873,14049,0,187.870441598631,Inf,6372.7,105.22731803432,7388.5,6056.12698208418
"27787","H","EU19","Transportation and storage","EU20 without the UK",2016,402203.742774777,8440.68,7753,1716590.62983029,54.0221452566495,1682275.97022347,3177568.42434723,14077871.3,12421977.9,1015939.96243101,54.9612903228244,1002211.33445551,1848464.54015857,700650.256958984,85.7048819068536,680064.67120047,817514.990243461
"27788","H","NL","Transportation and storage","Netherlands",2005,14707,394,360,55458,81.2590657646112,53689,68248.3849379331,645473,578038,31685,82.3330538540621,30192,38483.9363011636,23773,78.5760885936716,23497,30254.7510641992
"27789","H","AT","Transportation and storage","Austria",2017,9718.1,215.58,204.32,35123.9,96.5820067477561,34855.3,36366.9188317171,378468,351153,16467.4,97.3814815155163,16054.8,16910.1966243717,18656.3,95.8723680751334,18800.4,19459.5172462825
"27790","H","EU15","Transportation and storage","European Union - 15 countries (1995-2004)",1999,249011.015145419,8130.738,7104.889,873113.958813507,16.7415821424505,654539.490013024,5215241.61446849,14589626.1,12148068.1,484222.195273941,16.6606736669345,363826.114311578,2906378.24708703,388893.618867882,53.2524674462676,388698.191163384,730282.81602215
"27791","H","FI","Transportation and storage","Finland",2013,5789,149.7,127.1,23264,94.824028613155,23427,24533.8658779285,253900,210100,14321,102.443180002551,14398,13979.4567092152,8943,83.1158884001356,9029,10759.6756434181
"27792","H","PL","Transportation and storage","Poland",1999,15101,738,579.8,66084,48.563926347207,62255,136076.312132453,1746805,1319921,37696,54.4415473841882,35281,69241.2354373092,28388,40.5121237453293,26974,70072.8507309441
"27793","H","CZ","Transportation and storage","Czechia",1997,52003,325.27,299.52,253782,54.3923059339449,233534,466577.019750179,573162,508366,130777,63.6503425890061,122991,205461.580693186,123005,43.207782746469,110543,284682.508986305
"27794","H","DE","Transportation and storage","Germany",2014,73633,2126,1998,328769,94.5523036733427,322645,347711.253166104,3068764,2793153,208063,98.3200365359272,207119,211618.106878929,120706,88.0321534040433,115526,137115.80977236
"27795","H","EU20","Transportation and storage","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2008,386071.601064182,9805.819,8756.554,1600387.30997398,31.15525106638,1504047.77200042,5136814.0367868,16960195.4,14588749,953902.942828373,33.2861330314683,885197.994852155,2865766.78019812,646484.303457787,67.3854332166161,618849.644993006,959382.870448587
"27796","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2001,265622.495156041,8225.79,7304.227,1002900.07271012,24.8386666992044,970948.256736873,4037656.62970244,14272557.6,12132141.4,570623.349998099,25.5256435139889,559730.638095406,2235490.55554811,432276.699701916,56.8364441184969,411217.728833697,760562.534138612
"27797","H","CZ","Transportation and storage","Czechia",2018,146911,337.97,310.22,722039,94.8423126833511,725337,761304.716820501,594521,534075,448230,99.1028664463325,442578,452287.624034297,273809,88.4537794987496,282759,309550.368058462
"27798","H","IE","Transportation and storage","Ireland",2014,3015.1,85.7,64.47,15555.9,0,15143.9413628606,Inf,158425,115067,9275.1,0,8995.04136286056,-Inf,6280.8,125.102425834588,6148.9,5020.52614735427
"27799","H","CY","Transportation and storage","Cyprus",1999,248.1,16.03,12.69,3422.6,0,0,Inf,32962,25092,2622.5,0,0,Inf,800,95.4445923601391,797.6,838.18263582852
"27800","H","HU","Transportation and storage","Hungary",1995,200265,302.56,265.93,614268,25.6547158407619,0,2394366.80496772,531094,442141,300990,30.6261468414399,0,982787.686476883,313278,20.9839998809267,NA,1492937.48464397
"27801","H","PT","Transportation and storage","Portugal",2014,3913,159.87,154.16,17899.6,90.1537884116582,17820,19854.5178359752,318760,306322,10747.3,92.886996491603,10843.7,11570.2955267496,7152.2,85.6862130163829,6976.3,8346.96708866399
"27802","H","CZ","Transportation and storage","Czechia",2016,122556,325.01,297.69,649607,95.8537944373305,655746,677706.087498409,578718,520059,402680,96.2337946649664,411992,418439.282584577,246927,95.145747483345,243754,259524.998784863
"27803","H","FI","Transportation and storage","Finland",2009,5315,155.5,131.6,19889,89.188475944458,20031,22299.9662113139,281700,228400,11753,89.1700824296483,12362,13180.4296685188,8136,87.8116873337297,7669,9265.28147566394
"27804","H","NL","Transportation and storage","Netherlands",1999,12399,384,347,41566,70.6695383233918,41542,58817.4211776923,652534,571439,22644,67.5710901635477,22070,33511.3729039933,18922,73.4605850100323,19472,25758.0306465241
"27805","H","BG","Transportation and storage","Bulgaria",2001,1086.9,184.8,147.79,6586.2,0,5848.27158537882,Inf,325201,252740,4039.9,0,3591.67158537882,Inf,2546.2,53.6003412146558,2256.6,4750.34289390643
"27806","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2020,514263.277516311,9210.425,8282.35,1918920.86531428,100,1201685.11578488,1918920.86531428,14114144.7,12406146.7,1175530.45633275,100,762205.109051167,1175530.45633275,743390.588079041,100,689259.966990447,743390.588079041
"27807","H","PL","Transportation and storage","Poland",2016,41352,960.9,812.8,265444,92.2790170199085,263381,287653.692651204,2088522,1733646,155621,92.1604329178411,154235,168858.798806569,109823,92.0261204119483,109146,119338.94366989
"27808","H","FI","Transportation and storage","Finland",2007,4959,154.3,131,21678,85.0586062337186,21048,25485.957223934,277900,230100,13029,86.5571367302611,12709,15052.4849737144,8649,81.4972392722484,8339,10612.6294304366
"27809","H","CZ","Transportation and storage","Czechia",2014,108818,313.76,283.03,597359,97.595997760164,576680,612073.254753716,563047,496836,375683,101.455882953533,374834,370291.982153528,221676,91.2581410585634,201846,242910.930935732
"27810","H","HR","Transportation and storage","Croatia",2018,1512,108.55,95.68,5260.1,98.986719477725,5151.2,5313.94517138603,203600,178808,2944.8,97.7484240351776,2842.2,3012.63169106463,2315.4,100.468365181053,2309,2304.60602780531
"27811","H","ES","Transportation and storage","Spain",2005,19338,914.5,698,88158,0,86937.5198467358,Inf,1639716,1185840,52583,0,51848.5198467358,Inf,35575,74.1843740457837,35089,47954.8428595549
"27812","H","EU20","Transportation and storage","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2002,290407.21309958,9396.226,8359.879,1096149.17065736,25.6544549281016,1066507.54426665,4272743.94926495,16367932.9,13994416.1,617706.244206691,26.3972200217585,602470.638231947,2340042.79123912,478442.309576746,58.4696424395617,464037.211840679,818274.731321125
"27813","H","JP","Transportation and storage","Japan",2019,17914509.6080212,3902225.0546875,3733413.3828125,48279584,98.7777921323716,47685506,48876962.07595,7525653.359375,7230161.265625,18370141,104.025940985924,18344359,17659192.3378859,29909443,95.3191991854669,29341147,31378193.7485688
"27814","H","EU11","Transportation and storage","EU12 without UK",1999,201447.602893592,6647.87,5930.89,723807.446666479,30.4607529014372,639838.123282804,2376196.83600246,11401381.1,9721840.1,402439.561756902,30.3472146977785,355471.997830031,1326116.9625111,321368.213957319,53.2978595773034,320767.084911806,602966.454011545
"27815","H","HU","Transportation and storage","Hungary",2012,871249,260.4,240.39,3372356,85.6797423969679,3312614,3936001.5630945,454657,411879,1809806,94.8871381515115,1752937,1907324.88644582,1562550,76.1311347747969,1559677,2052445.43460723
"27816","H","EU27_2020","Transportation and storage","European Union - 27 countries (from 2020)",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27817","H","SI","Transportation and storage","Slovenia",2013,1001.7,47.37,41.28,4790.9,0,4756.40099772725,Inf,80065,69229,2944.5,0,2942.60099772725,Inf,1846.6,99.3808446782432,1813.8,1858.1045532251
"27818","H","EU11","Transportation and storage","EU12 without UK",1997,190032.933082592,6437.16,5723.13,644475.174212675,23.9633086796232,573055.977770171,2689424.83205875,11072764.3,9422764.9,352715.126743375,24.2432281813677,315532.072247678,1454901.6496675,291760.125821427,52.1973995140123,289897.087696288,558955.289991227
"27819","H","EU20","Transportation and storage","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2021,592806.977511173,10593.166,9605.851,2461738.52727967,164.754630542488,1494184.72741791,1494184.72741791,17285060.6,15303330.1,1483099.46004742,163.85291405522,905140.728560739,905140.728560739,978642.086905827,107.847448908829,907431.837106448,907431.837106448
"27820","H","HR","Transportation and storage","Croatia",2014,1129.3,101.46,86.73,3948.4,95.5842892896966,3929,4130.8043710334,200661,171608,2257.8,96.1348435966613,2285.4,2348.57614110521,1690.7,94.4965994779922,1643.6,1789.16491105456
"27821","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2014,403658.929013631,8422.336,7512.589,1680079.20002584,36.4868903639417,1650523.77398413,4604610.54167056,14141411.9,12038716.3,1007737.80358728,39.2195763627594,1000886.5553787,2569476.51414248,672341.39643856,78.3376497256453,649637.330466712,858260.873019856
"27822","H","BG","Transportation and storage","Bulgaria",1995,35.9,179.08,155.83,152.3,0,0,Inf,327041,281636,97.6,0,0,Inf,54.9,1.53734066582735,43.7,3571.10178767401
"27823","H","DK","Transportation and storage","Denmark",2019,59341.9,147.71,140.75,432065.8,95.5008022201986,407293.5,452421.121032863,215893,204729,324693.3,99.4702000949085,306962.7,326422.687086381,107372.6,84.208901701723,100330.7,127507.42241043
"27824","H","DE","Transportation and storage","Germany",1995,55917,1957,1823,153564,73.8620152939315,157950,207906.59365155,3127077,2801824,84731,70.4858990512655,85900,120209.859192367,68833,77.3885799011944,72050,88944.6480189743
"27825","H","HU","Transportation and storage","Hungary",2008,793442,245.32,223.29,3014359,72.77601976437,2810316,4141967.38123316,432588,383897,1702511,80.5548619198835,1573651,2113480.12947157,1311848,64.3278936353627,1236665,2039314.40291843
"27826","H","EU27_2020","Transportation and storage","European Union - 27 countries (from 2020)",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27827","H","LU","Transportation and storage","Luxembourg",2005,1087,20.91,20.47,3392.7,71.9708668902296,3192.2,4713.99073902301,35330,34654,1873.8,83.8401920151974,1709.8,2234.96625539734,1518.9,60.4909243509964,1482.4,2510.95518260993
"27828","H","EU27","Transportation and storage","European Union - 27 countries (from 2020)",2013,401283.632950102,9808.53,8796.36,1813840.27495375,NA,1749776.15951226,NA,17087563.9,14691445.8,1086740.52360549,NA,1057841.38939462,NA,727099.197748829,77.6729202401148,691934.239387714,936103.851253571
"27829","H","DK","Transportation and storage","Denmark",2017,57737,143.82,136.64,386696.3,86.8880386320152,364353.6,445051.247661051,217470,204836,283722.9,87.3891699960683,267825,324665.97407066,102973.6,85.0446570984303,96528.6,121081.798096756
"27830","H","BG","Transportation and storage","Bulgaria",2014,2480.4,185.58,139.1,14459.6,0,14882.45278489,Inf,322423,234439,9905.9,0,10370.05278489,Inf,4553.8,75.0415363065763,4512.4,6068.37256289078
"27831","H","EE","Transportation and storage","Estonia",2007,599.4,51.94,47.56,3741,73.2888026780205,3550.3,5104.46325127636,108695,99031,2578.7,77.857927821929,2467.4,3312.05835056106,1162.2,63.9910183637854,1083,1816.19238092596
"27832","H","UK","Transportation and storage","United Kingdom",1999,29719,1297.978,1088.439,93459,0,0,Inf,2573155,2111357,51184,0,0,Inf,42276,54.5361107593471,41904,77519.2792653521
"27833","H","LT","Transportation and storage","Lithuania",2007,842.5,92.47,87.54,4825.6,0,4512.97355798369,Inf,185974,174427,2261.9,0,2131.77355798368,Inf,2563.6,84.6448413474208,2381.2,3028.65474043223
"27834","H","SI","Transportation and storage","Slovenia",2007,948.2,51.63,44.59,4115.5,0,3996.30316089314,Inf,84007,70983,2366.8,0,2302.60316089314,Inf,1748.7,94.4735220068278,1693.7,1850.9948214629
"27835","H","ES","Transportation and storage","Spain",2018,25468,887,715.6,120790,0,118291.656563023,Inf,1588671,1176164,70954,0,67719.6565630229,Inf,49836,92.2106298932083,50572,54045.8297028406
"27836","H","EU28","Transportation and storage","European Union - 28 countries (2013-2020)",2001,305347.469202767,10881.99,9531.997,1183096.97119461,NA,1141974.34668382,NA,19778747.6,16577330.4,671505.528239649,NA,655522.630452558,NA,511591.720357893,56.3255102865671,486451.807243913,908277.115919713
"27837","H","SE","Transportation and storage","Sweden",2011,96929,216,204,503609,86.6921674421468,498639,580916.379021298,410940,387880,321561,90.1335113504764,311838,356760.759879461,182048,80.7430181942803,186801,225465.933861878
"27838","H","SK","Transportation and storage","Slovakia",2001,967.7,136.24,126.08,6538.3,0,5949.43235613446,Inf,234441,208700,4136.2,0,3877.63235613446,Inf,2402.4,43.408644935869,2071.8,5534.38146606339
"27839","H","AT","Transportation and storage","Austria",1999,6820.8,216.5,207.2,17242.1,66.3732668283853,17286.6,25977.4768124359,417289,391795,7002.1,67.5871181544751,6969.5,10360.1103156909,10240.2,65.1217643489728,10317.2,15724.6968081594
"27840","H","CY","Transportation and storage","Cyprus",2006,372.7,19.34,15.61,3809.1,0,4049.01000958005,Inf,35433,27405,2865.5,0,3084.91000958005,Inf,943.5,88.0732864895183,964.1,1071.26693871278
"27841","H","HU","Transportation and storage","Hungary",2002,517611,291.51,263.73,1659717,51.9302396108686,1634253,3196051.11094584,508268,444208,829697,56.8660914142966,855752,1459036.44749427,830020,46.4336234515117,778501,1787540.87728421
"27842","H","DE","Transportation and storage","Germany",1996,55256,1895,1758,156194,73.4889106538779,156987,212540.910744549,3000870,2674193,86862,71.1468963266635,86055,122088.249080019,69332,75.6429400229742,70932,91656.9345122526
"27843","H","IE","Transportation and storage","Ireland",2019,4003.2,106.45,87.14,22212.5,0,0,Inf,200566,161644,15087.3,0,0,Inf,7125.2,112.492976212774,6665,6333.90656010656
"27844","H","EU19","Transportation and storage","EU20 without the UK",2017,421891.782988433,8624.35,7928.07,1823197.31742035,55.5581916984738,1772790.42571721,3281599.45758356,14319683.3,12652059.7,1083517.95266764,57.1838453403792,1041405.0403936,1894797.29146955,739679.523068077,86.6768555473357,731384.932842271,853376.046462744
"27845","H","NL","Transportation and storage","Netherlands",2006,14747,394,358,58527,82.988977646804,57307,70523.8233552982,646748,570681,33305,84.6850635765763,32380,39328.0687212144,25222,79.5060017855974,24927,31723.3912327975
"27846","H","AT","Transportation and storage","Austria",2018,10240.9,221.66,210.12,36817.7,97.8524134716814,36339.7,37625.7454402544,383725,356470,17773.9,100.30242371242,17256.3,17720.30958191,19043.9,95.6739255261658,19083.4,19905.0053557086
"27847","H","EU15","Transportation and storage","European Union - 15 countries (1995-2004)",2000,260917.28141495,8315.387,7295.594,976283.328436417,22.9857809624435,711071.229819368,4247335.90749677,14750251.5,12336196.7,557498.022589163,23.0481485282713,402995.173904148,2418840.81016454,418784.932362426,54.565666579042,408706.286861035,767487.980295794
"27848","H","FI","Transportation and storage","Finland",2014,5769,148.4,126.2,23401,95.5055992759078,23234,24502.2283273638,250100,208000,14516,101.582430556529,14639,14289.8726880944,8885,85.9202639249802,8595,10340.9831326377
"27849","H","PL","Transportation and storage","Poland",2000,17154,695.2,567.8,73714,52.8561491075776,67728,139461.540888971,1769244,1404216,39433,59.9428586028004,35814,65784.3167962593,34281,43.5168300468019,31914,78776.4181424317
"27850","H","CZ","Transportation and storage","Czechia",1998,56402,317.18,289.05,269645,59.3516083004547,247114,454317.932944597,556680,488881,131577,65.894450862605,127096,199678.422503813,138068,49.7059786718616,120018,277769.402573216
"27851","H","DE","Transportation and storage","Germany",2015,77123,2173,2047,344004,94.0946914976831,345677,365593.419272192,3130134,2857344,216209,94.8999191048088,224001,227828.434459692,127795,92.4592281490985,121676,138217.679898776
"27852","H","EU20","Transportation and storage","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2009,384646.485332319,9638.214,8606.921,1486790.24846817,31.5070996337083,1470186.84717377,4718905.4713164,16465233.1,14168143.9,858499.322669505,32.9203485633077,868038.277506359,2607807.51157164,628289.104927554,70.3107348207359,602148.926885302,893589.160359991
"27853","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2002,274695.208599028,8274.646,7333.049,1028446.04213587,25.5460444142187,999968.059419426,4025852.39992554,14271127.9,12107291.1,581406.112815341,26.2240072358479,565922.859885854,2217075.77940478,447039.952680629,58.5380784809313,434045.01733935,763673.773176979
"27854","H","PL","Transportation and storage","Poland",2021,64280,1187,1056.5,418249,103.402078677241,404488,404488,2539165,2235802,273827,110.421236853991,247984,247984,144422,92.2800695189899,156504,156504
"27855","H","LU","Transportation and storage","Luxembourg",2018,1804.5,27.3,26.92,5978,88.0977036431814,5719.1,6785.647925867,43801,43220,3337.3,104.104101842325,3278.1,3205.7334350328,2640.7,73.8079391841396,2441,3577.7993928429
"27856","H","CY","Transportation and storage","Cyprus",2000,254.5,16.47,13.18,3752.3,0,0,Inf,33917,26150,2881.7,0,0,Inf,870.6,93.5322626167684,888.4,930.801817087571
"27857","H","HU","Transportation and storage","Hungary",1996,233280,304.74,263.61,710974,31.0322148254505,587771,2291083.64968171,532376,435082,356597,37.3111315969503,292706,955738.903478197,354377,25.2020637005512,295065,1406142.78342709
"27858","H","PT","Transportation and storage","Portugal",2015,4076.4,164.69,159.24,19516.5,91.2516226025779,19281.7,21387.5648929542,326042,314590,11849.9,91.2181142918815,12066.7,12990.7311634205,7666.6,91.0494692600695,7215,8420.25775911058
"27859","H","PL","Transportation and storage","Poland",2019,58010,1062.9,920.8,364472,97.8271591255438,354109,372567.294458858,2245064,1925755,217961,99.7837793733681,211063,218433.297845374,146511,94.7506093997235,143046,154628.029231892
"27860","H","LU","Transportation and storage","Luxembourg",2016,1617,25.38,25,5035.6,81.7799332211998,5322.8,6157.50074823321,40996,40433,2913.3,99.7396196698748,2945.6,2920.90546328796,2122.3,65.7666788163462,2377.3,3227.01410227288
"27861","H","NL","Transportation and storage","Netherlands",2000,13143,395,360,44998,73.0930879758191,43506,61562.5926419833,659370,581154,25131,71.9820722690906,23591,34912.8598382841,19867,73.2835271099328,19915,27109.7759394106
"27862","H","BG","Transportation and storage","Bulgaria",2002,1152.4,184.39,147.39,7125,0,6762.79597311913,Inf,320711,251401,4184.4,0,3997.99597311913,Inf,2940.8,57.0123999725331,2764.8,5158.17611855805
"27863","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2021,545052.490651651,9318.266,8410.371,2220079.76733825,166.962490516121,1329687.74032745,1329687.74032745,14973202.6,13139379.1,1344712.94971557,165.699872650314,811535.294630785,811535.294630785,875368.524466251,108.355867563319,807864.441632307,807864.441632307
"27864","H","PL","Transportation and storage","Poland",2017,46363,1008,855.9,291854,92.9074107676568,289880,314134.252142565,2178617,1823106,169847,94.0537232304453,166428,180585.089208909,122007,90.9489588917197,123452,134148.869307297
"27865","H","LU","Transportation and storage","Luxembourg",2014,1517.5,24.48,24.11,4921.5,87.6658760726178,4851.2,5613.92895443524,39273,38747,2926,102.47581428055,2918.9,2855.30787975925,1995.6,74.5016235763362,1932.3,2678.59934348311
"27866","H","FI","Transportation and storage","Finland",2015,5718,147.9,124.9,22723,94.8751303815009,22874,23950.4282193119,248200,205500,13740,96.8794749668018,14407,14182.5706680474,8983,91.156458112448,8467,9854.48555813657
"27867","H","HU","Transportation and storage","Hungary",2015,992322,255.35,240.96,4009857,91.5025301172238,3978746,4382236.20140665,452262,420911,2098478,93.2882693441968,2142301,2249455.38678335,1911379,89.4992114508163,1836445,2135637.81067545
"27868","H","ES","Transportation and storage","Spain",2006,20986,934,722,97903,0,92929.7999820481,Inf,1660713,1208415,60149,0,56929.7999820481,Inf,37754,77.7988016034588,36000,48527.739787603
"27869","H","EU20","Transportation and storage","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2003,298714.323656253,9413.741,8361.505,1130775.66003401,26.047905505965,1113695.42543425,4341138.52177121,16342576.3,13945195.6,638234.284583621,26.7791707054414,629131.163951994,2383323.559956,492542.966891661,59.4324005353382,484564.158621737,828744.863837019
"27870","H","NL","Transportation and storage","Netherlands",2019,20422,414,377,88621,98.0138309139618,86635,90416.8311488539,684053,601016,53911,100.422625485719,52742,53684.1172387658,34710,94.0486003495005,33893,36906.4503575936
"27871","H","SE","Transportation and storage","Sweden",1999,63481,203,182,300311,61.9813593691651,296348,484518.253643531,407150,368120,182801,62.2617022703359,180513,293601.031347153,117510,61.0905401054349,115835,192353.840377237
"27872","H","HU","Transportation and storage","Hungary",2013,900383,253.2,237.97,3569735,88.0586368249437,3473299,4053815.87622854,443327,411240,1897843,94.0436975842039,1914864,2018043.79107992,1671892,81.6736246175842,1558435,2047040.28727537
"27873","H","FR","Transportation and storage","France",2000,43822.8,1322.2,1273.4,133154,70.0717005360653,129326.8,190025.358284928,2053120,1907494,77834.2,73.2926070755405,73932.4,106196.522549373,55319.8,65.1648271298887,55394.4,84892.1150204768
"27874","H","NL","Transportation and storage","Netherlands",2017,18133,389,354,80947,93.7925503810272,80024,86304.2956729049,644781,566248,48510,95.6242446219406,47651,50729.8124986909,32437,90.6944345689803,32373,35765.149376756
"27875","H","AT","Transportation and storage","Austria",2008,8315.8,216.81,204.84,30382,83.0031725099122,29322.1,36603.4201841764,403165,373088,15518.8,85.4101585247765,14745.8,18169.7356240103,14863.3,80.6906256442838,14576.2,18420.1075172267
"27876","H","EU27","Transportation and storage","European Union - 27 countries (from 2020)",1995,210913.172621021,9103.43,7918.39,695638.867977491,NA,NA,NA,16657606.3,13807714.8,372971.45130775,NA,NA,NA,322678.470820323,NA,NA,NA
"27877","H","FR","Transportation and storage","France",1998,39397.6,1227.6,1178.6,114331.5,66.4800750575844,113013.3,171978.596445577,1914368,1773501,62843.5,66.203085693609,60791.9,94925.3336783163,51488,65.9122893892287,52221.4,78115.9332760395
"27878","H","EU12","Transportation and storage","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2015,412948.059088952,8571.701,7665.67,1726909.8655132,36.4795840761692,1727255.73843785,4733907.77128221,14326906.4,12262465.2,1028243.24496074,37.9330401664078,1063117.12133586,2710679.76742691,698666.485178414,82.4103261951179,664138.742290243,847789.97661558
"27879","H","BG","Transportation and storage","Bulgaria",1996,63.3,189.84,164.06,309.5,0,0,Inf,343949,293848,198.1,0,0,Inf,111.3,2.86609742222084,59.7,3883.32926637775
"27880","H","DK","Transportation and storage","Denmark",2020,58242.5,141.11,134.53,403567.5,100,385410.2,403567.5,200044,189669,298603.3,100,297021.3,298603.3,104964.2,100,88389.2,104964.2
"27881","H","FR","Transportation and storage","France",2019,64946.5,1467.8,1379.2,226958,97.7669247373521,223135.3,232141.903419501,2281697,2033704,131446.8,101.808383431126,129506.3,129111.960695186,95511.2,92.2869872788158,93629,103493.680762861
"27882","H","HU","Transportation and storage","Hungary",2009,777895,255.4,235.29,2888277,73.556875394376,2857616,3926590.11753078,442142,398761,1587132,78.0573810139052,1637913,2033288.81828263,1301145,68.6231952894959,1219703,1896071.72110093
"27883","H","EE","Transportation and storage","Estonia",2010,546.7,43.57,39.12,3463.1,88.6789000995177,3172,3905.21307336201,87303,77319,2264.9,92.682227282861,2080,2443.7263393419,1198,80.002300324124,1092,1497.45694204589
"27884","H","LU","Transportation and storage","Luxembourg",2006,1162.1,21.59,21.18,3678.7,74.6768285747977,3545.4,4926.15992163533,36342,35719,2116.5,87.7151588730427,2023,2412.92386309575,1562.2,62.0764120220237,1522.3,2516.57586048265
"27885","H","EU27","Transportation and storage","European Union - 27 countries (from 2020)",2014,411724.242792442,9879.6,8881.27,1883878.42691156,NA,NA,NA,17252566.9,14861108.3,1129781.17609614,NA,NA,NA,754097.919466706,80.2618869740691,729773.367662009,939546.71126825
"27886","H","FR","Transportation and storage","France",2017,64493.2,1405.8,1336.6,209888,93.9026441190032,206904.9,223516.602721014,2166420,1961739,117884.4,97.2113396959199,115502.1,121266.099581331,92003.6,89.3789569972193,91402.8,102936.533487253
"27887","H","BG","Transportation and storage","Bulgaria",2015,2190.7,193.33,142.27,14484.4,0,0,Inf,335894,239719,9810.6,0,0,Inf,4673.6,71.679636216975,4892.8,6520.12237597435
"27888","H","EE","Transportation and storage","Estonia",2008,629.6,48.14,43.49,3790.2,83.7921088082512,3315.1,4523.33764349272,98884,88723,2613.9,88.5955498383789,2297.1,2950.3739237111,1176.4,73.9552352914403,1017.9,1590.69198463649
